id,repeatProbability
177042837,0.142
177051026,0.028
177063322,0.068
177081884,0.062
177091073,0.098
177102915,0.192
177124724,0.362
177126904,0.008
177152459,0.024
177156668,0.042
177164877,0.096
177179778,0.176
177185001,0.19
177191031,0.088
177233138,0.126
177254744,0.156
177278379,0.012
177290018,0.1
177329287,0.13
177345640,0.02
177352986,0.126
177359978,0.118
177371946,0.222
177446961,0.204
177468738,0.048
177473117,0.158
177473774,0.312
177482588,0.106
177503620,0.118
177511826,0.022
177573980,0.168
177582502,0.068
177584597,0.128
177595434,0.054
177641794,0.004
177671510,0.004
177675772,0.056
177716924,0.116
177722272,0.152
177727942,0.028
177737803,0.06
177756380,0.194
177761235,0.396
177763594,0.024
177807386,0.142
177897352,0.136
177898981,0.18
177923806,0
177924891,0.168
177948245,0.092
177955880,0.018
177958467,0.132
177961029,0.088
177984185,0.186
177992801,0.128
178005787,0.546
178005929,0.164
178057620,0.122
178072922,0.122
178078950,0.144
178087744,0.068
178132849,0.104
178143034,0.042
178145681,0.016
178148069,0.024
178153951,0.056
178182068,0.08
178215375,0.078
178221147,0.07
178225598,0.064
178237245,0.058
178238542,0.178
178264078,0.052
178266289,0.288
178268688,0.1
178273113,0.078
178281871,0.118
178302148,0.05
178320332,0.112
178337063,0.066
178361530,0.05
178375560,0.14
178379938,0.054
178405251,0.108
178430599,0.152
178441558,0.164
178465077,0.032
178479240,0.112
178494042,0.072
178536637,0.104
178577088,0.052
178589964,0.04
178594159,0.016
178597619,0.246
178625874,0.526
178654988,0.072
178668755,0.072
178702952,0.06
178710460,0.14
178719507,0.026
178723360,0.078
178727691,0.156
178741138,0.076
178741298,0.126
178742052,0.022
178743726,0.008
178748837,0.108
178776232,0.502
178783474,0.018
178794766,0.086
178818574,0.004
178863500,0.126
178883202,0.15
178898744,0.124
178899902,0.014
178906703,0.044
178911607,0.09
178942901,0.304
179001807,0.144
179026732,0.02
179054609,0.128
179063277,0.1
179106635,0.122
179113020,0.032
179156550,0.05
179165902,0.114
179188670,0.112
179194702,0.082
179222979,0.328
179250396,0.208
179289518,0.074
179314279,0.552
179363846,0.22
179373536,0.112
179386625,0.064
179387692,0.044
179402853,0.058
179413616,0.12
179422494,0.078
179463870,0.022
179485179,0.016
179491997,0.218
179518801,0.07
179534036,0.528
179535957,0.228
179538459,0.144
179541993,0.074
179547049,0.026
179547838,0.022
179576387,0.096
179584582,0.1
179586378,0.036
179592790,0.12
179637447,0.402
179637689,0.088
179649811,0.072
179655019,0.006
179657403,0.486
179683660,0.234
179794111,0.056
179819018,0.07
179824538,0.062
179852835,0.116
179872202,0.102
179900095,0.172
179949114,0.25
179960400,0.098
180010329,0.014
180013693,0.036
180086440,0.058
180108676,0.01
180117582,0.112
180136533,0.188
180146919,0.06
180151704,0.602
180177510,0.084
180177740,0.084
180221577,0.05
180254302,0.042
180275518,0.152
180282979,0.02
180327258,0.054
180331690,0.074
180360447,0.078
180363769,0.19
180364014,0.026
180442728,0.196
180443308,0.004
180454794,0.092
180464746,0.172
180490051,0.122
180518124,0.084
180590929,0.18
180608304,0.088
180609352,0.156
180622535,0.06
180725050,0.12
180742832,0.054
180744869,0.04
180767502,0.036
180774391,0.012
180776190,0.092
180812159,0.49
180827232,0.06
180939358,0.024
180960055,0.02
180968925,0.072
181027256,0.082
181111760,0.146
181130533,0.188
181166200,0.106
181209001,0.054
181212183,0.072
181745762,0.026
181773366,0.058
181907755,0.152
181956012,0.182
181989793,0.066
182257946,0.09
182401912,0.01
182660517,0.126
182755261,0.096
182924290,0.184
182963094,0.2
183008759,0.14
183138043,0.078
183158747,0.098
183176899,0.242
183418304,0.09
183423452,0.084
183583005,0.124
183748518,0.038
185894295,0.174
186155422,0.426
186288230,0.008
186291680,0.166
186830498,0.396
186891770,0.124
187315913,0.156
187463249,0.042
187674589,0.056
187771148,0.13
187975795,0.448
188024604,0.03
188485827,0.154
188531514,0.12
188579676,0.004
189021282,0.09
189349734,0.136
189386736,0.016
189412483,0.1
189432416,0.018
189543659,0.012
189667847,0.002
190195381,0.068
190373062,0.104
190603079,0.108
190603168,0.082
190693643,0.014
190811751,0.062
191122185,0.448
191122190,0.3
191140194,0.004
191410146,0.048
191574794,0.032
191635966,0.138
191666960,0.006
191698996,0.078
191962722,0.066
192352385,0.054
192495642,0.164
192510983,0.032
192673127,0.064
192676585,0.168
192676602,0.168
192917014,0.096
192955950,0.032
193844481,0.066
194644793,0.468
194931592,0.022
195030171,0.226
195508656,0.05
195607759,0.01
195618126,0.068
195761322,0.248
195774283,0.048
196323047,0.1
196771632,0.106
197266502,0.07
198626019,0.166
199217471,0.188
199491655,0.14
199618309,0.018
199819209,0.138
200525895,0.018
200773526,0.388
200889209,0.156
201026104,0.356
201045598,0.374
201082281,0.156
201105859,0.264
201331235,0.038
201607354,0.046
201622111,0.18
201628638,0.054
201707925,0.008
201876022,0.094
201895128,0.066
201942555,0.224
201954291,0.01
201955454,0.21
202027040,0.372
202089751,0.006
202093224,0.198
202105487,0.23
202118913,0.002
202121505,0.156
202150701,0.1
202173154,0.154
202285411,0.062
202391028,0.19
203223644,0.28
203305176,0.066
203339224,0.308
204114261,0.12
204599609,0.042
204610029,0.076
205096991,0.02
207874188,0.35
208461418,0.02
208651113,0.114
210949894,0.068
211358550,0.044
212176766,0.062
212311248,0.064
214862338,0.076
217328144,0.1
217359770,0.05
217394262,0.084
217399076,0.508
217453736,0.018
217455293,0.034
217466808,0.106
217494801,0.03
217502581,0.046
217507239,0.066
217531012,0.074
217550740,0.23
217553953,0.156
217558726,0.052
217558895,0.082
217558919,0.096
217567546,0.06
217594669,0.054
217604790,0.138
217637939,0.234
217640865,0.494
217674800,0.43
217680877,0.048
217698992,0.126
217774992,0.07
217786913,0.016
217788241,0.08
217801370,0.106
217808018,0.006
217886257,0.048
217889083,0.088
217895800,0.104
217953336,0.076
217985346,0.186
218097283,0.802
218097659,0.036
218108798,0.056
218151833,0.116
218154603,0.082
218166217,0.084
218168937,0.014
218206852,0.262
218215207,0.056
218235316,0.388
218255120,0.254
218267091,0.084
218272486,0.122
218281305,0.122
218287220,0.092
218295615,0.294
218296566,0.074
218302975,0.186
218329813,0.306
218331911,0.064
218343035,0.02
218348865,0.162
218349330,0.232
218366673,0.192
218370249,0.126
218376777,0.148
218386317,0.184
218387112,0.132
218400502,0.054
218406610,0.128
218412769,0.092
218427985,0.056
218446669,0.174
218452662,0.1
218471856,0.238
218474118,0.124
218483488,0.472
218494866,0.096
218502873,0.162
218525903,0.144
218534618,0.05
218546765,0.452
218551801,0.032
218558078,0.164
218573366,0.568
218578671,0.42
218582565,0.242
218586242,0.788
218593201,0.116
218598444,0.144
218602819,0.034
218614419,0.18
218627141,0.042
218639200,0.078
218642250,0.072
218652570,0.248
218682104,0.216
218686996,0.012
218688715,0.156
218714468,0.474
218763335,0.604
218763570,0.208
218795655,0.89
218813846,0.034
218848229,0.074
218862348,0.04
218882238,0.038
220499778,0.074
220529394,0.082
220571411,0.028
220735591,0.142
220769282,0.014
220915486,0.07
221082193,0.21
221139544,0.094
221222641,0.152
221521012,0.234
221561998,0.044
221759732,0.188
221855468,0.172
221903027,0.868
221908904,0.024
221923538,0.05
221987777,0.086
222012899,0.024
222014636,0.4
222026710,0.092
222028043,0.104
222028466,0.474
222042566,0.1
222051815,0.148
222059782,0.19
222064093,0.262
222065184,0.15
222090131,0.4
222090839,0.144
222094284,0.12
222099284,0.01
222100483,0.174
222114852,0.036
222158259,0.07
222169822,0.692
222182267,0.148
222188009,0.084
222202652,0.112
222212439,0.296
222225441,0.08
222227907,0.08
222231979,0
222232784,0.088
222254601,0.206
222255704,0.118
222259022,0.05
222269168,0.142
222271238,0.016
222285427,0.08
222312613,0.49
222322839,0.394
222333880,0.392
222343104,0.106
222380376,0.132
222382249,0.068
222383021,0.228
222398440,0.138
222399717,0.288
222448697,0.158
222449583,0.106
222467394,0.206
222471235,0.142
222478739,0.25
222483012,0.224
222499106,0.004
222513404,0.086
222550060,0.12
222552998,0.476
222560848,0.226
222565307,0.014
222583323,0.09
222586351,0.022
222597065,0.348
222602876,0.144
222648515,0.226
222669403,0.076
222673789,0.316
222694828,0.078
222697833,0.034
222704972,0.118
222716401,0.19
222767898,0.422
222944281,0.004
222974517,0.308
223013804,0.204
223051450,0.044
223077143,0.106
223097032,0.044
223127768,0.026
223139852,0.804
223174565,0.072
223182766,0.502
223211341,0.182
223254480,0.136
223276547,0.122
223315834,0.282
223464156,0.194
223502571,0.126
223553746,0.06
223611619,0.176
223985218,0.1
224429209,0.088
224434473,0.088
224469857,0.04
224648288,0.15
224995677,0.056
225146850,0.23
225236145,0.018
225369025,0.076
225543094,0.074
228481171,0.092
228849437,0.104
229396431,0.096
229399356,0.088
229425240,0.092
229488169,0.118
229516696,0.168
229538450,0.042
229552775,0.06
229553601,0.086
229578723,0.112
229683923,0.044
229726911,0.714
229733007,0.068
229745963,0.224
229827579,0.552
229897749,0.108
229931574,0.072
229934655,0.038
229955504,0.08
229962516,0.032
230002010,0.12
230020211,0.29
230045803,0.458
230078650,0.104
230105490,0.078
230163572,0.128
230222114,0.13
230301984,0.024
230336188,0.136
230394024,0.156
230557728,0.142
230684797,0.214
230710708,0.094
230913718,0.03
231038250,0.504
231061015,0.1
231064081,0.004
231247754,0.02
231301152,0.18
231369250,0.162
231459903,0.098
231699466,0.024
231733097,0.262
231759973,0.05
231815529,0.094
231900432,0.114
231924575,0.056
231947257,0.12
231984878,0.044
232065907,0.128
232111544,0.166
232211566,0.072
232219366,0.178
232315131,0.014
232338301,0.074
232361637,0.104
232385790,0.204
232407278,0.016
232541799,0.166
232655646,0.05
232700733,0.066
232733224,0.376
232754029,0.082
232758071,0.212
232843008,0.118
232929829,0.082
233104908,0.266
233201558,0.08
233318472,0.134
233328003,0.008
233424145,0.476
233515193,0.026
233548257,0.09
233655586,0.13
233711124,0.034
233908626,0.03
233917274,0.092
233974488,0.05
233987757,0.066
234329504,0.082
234360581,0.004
234372199,0.07
234377681,0.472
234390265,0.836
234475638,0.014
234508608,0.278
234536700,0.022
234545718,0.234
234715321,0.54
234907429,0.032
234971559,0.144
235045627,0.286
235188009,0.132
235321675,0.044
235330349,0.072
235361743,0.398
235432417,0.01
235453823,0.126
235460157,0.106
235681698,0.29
235712039,0.17
235754446,0.006
235785002,0.024
235859644,0.132
235862784,0.102
235900413,0.114
235946444,0.018
235963919,0.114
235964717,0.094
236033269,0.35
236059160,0.222
236094120,0.022
236203105,0.056
236474221,0.168
236516488,0.494
236546941,0.162
236634469,0.856
236781019,0.056
236836153,0.128
236839828,0.172
237000266,0.168
237114876,0.056
237137957,0.058
237242278,0.142
237262120,0.098
237289388,0.03
237300611,0.116
237311557,0.116
237327915,0.066
237458683,0.05
237468530,0.148
237547968,0.092
237859967,0.126
237897645,0.376
237902055,0.398
237965577,0.272
238008284,0.096
238069151,0.03
238078160,0.03
238092392,0.176
238146114,0.128
238201033,0.242
238241752,0.14
238271993,0.206
238282765,0.042
238417671,0.06
238419541,0.13
238460828,0.14
238460909,0.086
238596180,0.322
238621633,0.116
238627429,0.084
238681310,0.212
238779085,0.076
238943817,0.14
239070148,0.012
239241436,0.06
239374316,0.122
239727496,0.18
240079574,0.262
240359972,0.144
240395250,0.122
240540015,0
240609383,0.148
240780936,0.17
240859036,0.318
240876862,0.528
240889841,0.118
240890662,0.06
240904195,0.118
241114521,0.102
241130043,0.302
241186421,0.166
241220269,0.478
241228105,0.672
241250265,0.162
241274667,0.234
241450554,0.068
241458745,0.026
241569675,0.116
241592546,0.112
241620981,0.444
241621508,0.05
241662230,0.006
241671468,0.15
241679885,0.074
241739915,0.042
241750512,0.022
241761510,0.122
241827912,0.044
241838398,0.362
241870579,0.014
241925268,0.35
241950463,0.212
241998111,0.116
242040798,0.172
242089235,0.052
242098276,0.14
242105816,0.012
242108148,0.034
242126677,0.184
242143988,0.032
242170258,0.084
242196123,0.008
242206462,0.032
242212769,0.27
242236477,0.186
242237638,0.052
242245840,0.116
242247997,0.26
242249758,0.094
242252933,0.078
242312251,0.228
242322288,0.054
242334386,0.156
242334857,0.014
242349368,0.23
242367597,0.058
242394818,0.012
242405590,0.072
242405856,0.068
242406659,0.136
242413782,0.184
242425378,0.08
242437246,0.396
242439331,0.016
242449364,0.034
242456328,0.096
242462762,0.074
242479849,0.02
242497227,0.436
242500176,0.138
242531765,0.022
242531936,0.082
242555963,0.102
242602939,0.112
242603715,0.076
242612738,0.122
242621051,0.012
242666062,0.07
242670216,0.076
242674891,0.046
242676150,0.076
242692980,0.066
242708372,0.4
242710229,0.366
242719777,0.158
242739403,0.142
242742737,0.012
242770887,0.086
242825838,0.13
242859410,0.094
242865949,0.414
242869679,0.092
242880457,0.112
242951349,0.106
242961424,0.12
242968497,0.098
242972810,0.014
243002384,0.21
243016958,0.26
243017122,0.018
244399818,0.11
244493853,0.074
244576347,0.42
244624677,0.618
244632575,0.034
244658211,0.21
244663025,0.788
244685921,0.026
244695539,0.322
244705272,0.016
244715652,0.136
244742120,0.062
244747763,0.108
244751020,0.12
244752653,0.082
244773055,0.128
244773303,0.194
244773398,0.024
244776820,0.498
244778175,0.006
244790124,0.052
244821602,0.21
244835487,0.084
244840451,0.034
244849176,0.246
244853197,0.156
244864184,0.03
244882504,0.036
244884646,0.078
244910799,0.072
244914635,0.108
244946392,0.128
244953831,0.076
244960736,0.05
244961122,0.036
244976259,0.062
244980308,0.08
244983694,0.152
244986823,0.08
244999199,0.014
245028142,0.08
245034209,0.042
245080135,0.108
245082862,0.094
245084462,0.13
245091753,0.006
245109909,0.018
245149162,0.064
245150502,0.01
245165622,0.132
245183936,0.156
245190933,0.402
245206948,0.268
245252884,0.06
245260146,0
245261891,0.062
245264765,0.476
245279004,0.092
245311758,0.064
245311879,0.026
245318117,0.248
245319044,0.208
245319491,0.042
245322396,0.144
245327299,0.038
245328375,0.006
245333760,0.106
245343069,0.072
245353161,0.09
245381945,0.278
245405334,0.006
245415636,0.21
245428599,0.298
245452041,0.192
245454974,0.102
245504412,0.08
245525033,0.42
245539285,0.102
245542429,0.074
245551530,0.068
245569923,0.102
245578398,0.108
245609463,0.14
245611868,0.082
245621432,0.198
245638875,0.382
245653162,0.412
245659445,0.124
245676535,0.02
245678050,0.004
245692139,0.022
245709264,0.038
245713724,0.012
245725444,0.016
245726503,0.434
245743296,0.114
245751052,0.21
245764497,0.504
245788822,0.068
245790036,0.048
245823421,0.148
245874060,0.252
245893082,0.13
245924972,0.092
245928635,0.102
245981041,0.07
246024962,0.114
246068173,0.138
246073691,0.066
246149605,0.014
246162613,0.142
246166997,0.014
246177660,0.006
246187996,0.118
246190138,0.018
246194780,0.064
246204005,0.024
246215176,0.482
246253521,0.098
246260381,0.156
246263706,0.11
246273327,0.07
246289304,0.138
246291109,0.064
246302448,0.294
246332469,0.212
246406581,0.046
246427469,0.172
246441946,0.186
246442974,0.164
246455000,0.048
246461354,0.018
246486473,0.068
246496629,0.144
246532373,0.19
246542741,0.066
246542881,0.174
246561762,0.836
246597645,0.262
246597995,0.122
246688385,0.03
246695034,0.084
246704208,0.088
246712923,0.006
246733383,0.024
246762645,0.084
246769190,0.028
246795984,0.042
246804243,0.244
246845543,0.366
246858532,0.014
246886347,0.17
246891543,0.064
246943426,0.014
246979225,0.168
247009745,0.056
247018337,0.228
247024168,0.16
247093193,0.378
247127847,0.024
247133289,0.154
247139860,0.03
247142835,0.044
247153386,0.09
247170968,0.288
247233790,0.336
247288495,0.088
247299130,0.106
247315344,0.12
247325620,0.374
247348284,0.132
247359241,0.034
247368204,0.066
247375100,0.282
247428408,0.04
247451769,0.142
247457224,0.082
247474691,0.04
247483617,0.052
247484175,0.036
247485347,0.056
247497196,0.074
247525171,0.19
247538117,0.006
247612162,0.242
247629121,0.354
247668358,0.232
248526277,0.094
253527703,0.096
253593885,0.104
253644571,0.056
253661604,0.072
253689930,0.022
253721243,0.034
253822229,0.038
253883478,0.436
253886552,0.082
253940019,0.278
253943795,0.104
253946694,0.028
253973140,0.094
253977462,0.48
253994295,0.228
254005861,0.218
254007727,0.126
254017410,0.104
254046263,0.062
254075038,0.078
254084821,0.042
254085032,0.032
254093546,0.086
254103367,0.08
254118039,0.142
254154613,0.014
254159640,0.07
254184879,0.118
254191113,0.06
254205632,0.05
254235630,0.15
254236736,0.456
254252360,0.082
254277517,0.094
254287221,0.054
254291617,0.094
254299951,0.01
254320896,0.02
254336385,0.002
254336544,0.034
254349192,0.18
254355121,0.012
254359407,0.146
254366836,0.088
254385053,0.18
254388996,0.136
254395582,0.112
254406812,0.018
254407598,0.174
254435106,0.32
254446520,0.126
254446892,0.114
254453560,0.122
254462418,0.038
254466514,0.01
254470306,0.114
254475491,0.066
254494395,0.048
254501393,0.094
254510970,0.136
254512444,0.05
254544803,0.18
254546527,0.184
254548389,0.472
254552854,0.124
254556690,0.052
254557214,0.094
254560545,0.068
254565204,0.14
254565255,0.5
254578835,0.04
254616812,0.064
254622693,0.246
254628565,0.072
254646481,0.074
254663791,0.07
254666197,0.082
254670985,0.02
254691311,0.056
254694756,0.094
254739418,0.156
254743599,0.206
254752615,0.012
254755362,0.034
254777098,0.028
254802209,0.034
254809813,0.448
254814143,0.168
254830078,0.062
254854437,0.08
254867894,0.146
254873270,0.052
254881724,0.068
254895439,0.016
254904460,0.014
254908583,0.586
254920784,0.038
254955238,0.088
254957736,0.096
254959067,0.536
254973143,0.276
254982943,0.358
254995624,0.114
